folioviv,foliohog,tam_loc,tot_integ,ocupados,educa_jefe,mat_pisos,celular,tv_paga,conex_inte,num_auto,num_tosta,num_lavad,num_compu,num_tva,num_tvd,num_micro,telefono,focos_inca,focos_ahor,drenaje,combustible,ing_cor,factor,est_socio,est_dis,upm,nse,piso_tierra
0101241501,1,100_mil,5,1,6,3,Si,No,No,0,0,1,0,1,1,0,No,10,0,servicio_público,gas_tanque,12961.95,191,2,001,0001310,E,FALSE
0101241502,1,100_mil,4,2,7,3,No,Si,Si,0,0,1,1,0,3,1,Si,6,0,servicio_público,gas_tanque,32622.78,191,2,001,0001310,C,FALSE
0101241503,1,100_mil,4,3,6,3,Si,No,No,0,0,1,0,0,1,0,No,7,0,servicio_público,gas_tanque,37117.53,191,2,001,0001310,C,FALSE
0101241504,1,100_mil,3,1,1,2,Si,Si,No,1,0,1,0,1,1,1,No,5,0,servicio_público,gas_tanque,64543.09,191,2,001,0001310,AB,FALSE
0101241505,1,100_mil,4,3,4,3,Si,Si,Si,1,0,1,1,2,1,1,No,7,0,servicio_público,gas_tanque,64972.29,191,2,001,0001310,AB,FALSE
0101241506,1,100_mil,6,2,6,2,Si,No,No,0,0,1,0,2,0,0,No,0,6,servicio_público,gas_tanque,21475.45,191,2,001,0001310,D,FALSE
0101267601,1,100_mil,3,1,6,3,Si,Si,Si,1,0,1,1,1,2,1,Si,6,0,servicio_público,gas_tanque,53967.95,174,3,002,0001320,C,FALSE
0101267602,1,100_mil,5,2,8,3,Si,No,Si,1,1,1,1,2,2,1,Si,0,10,servicio_público,gas_tanque,15960.41,174,3,002,0001320,D,FALSE
0101267603,1,100_mil,4,1,8,3,Si,No,No,0,0,1,0,1,0,1,No,4,3,servicio_público,gas_tanque,28418.66,174,3,002,0001320,D,FALSE
0101267604,1,100_mil,7,5,8,3,Si,Si,Si,1,0,1,2,3,1,1,No,3,3,servicio_público,gas_tanque,110477.55,174,3,002,0001320,AB,FALSE
0101267605,1,100_mil,5,3,6,2,Si,Si,No,0,0,1,0,1,0,1,No,0,6,servicio_público,gas_tanque,67776.01,174,3,002,0001320,AB,FALSE
0101267606,1,100_mil,2,1,3,3,Si,No,No,0,0,1,0,0,2,1,Si,0,6,servicio_público,gas_tanque,18541.05,174,3,002,0001320,D,FALSE
0101276001,1,100_mil,8,4,6,2,Si,No,No,0,0,1,0,0,1,0,No,1,4,servicio_público,gas_tanque,43251.56,191,2,001,0001330,C,FALSE
0101276002,1,100_mil,6,3,6,3,Si,No,Si,0,0,1,0,1,1,0,Si,0,10,servicio_público,gas_tanque,47065.35,191,2,001,0001330,C,FALSE
0101276004,1,100_mil,4,3,5,2,Si,No,No,0,0,1,0,0,1,0,No,3,0,servicio_público,gas_tanque,43786.91,191,2,001,0001330,C,FALSE
0101276005,1,100_mil,1,1,1,2,Si,No,No,0,0,1,0,0,1,0,No,1,2,servicio_público,gas_tanque,4960.72,191,2,001,0001330,E,FALSE
0101276005,2,100_mil,4,0,6,2,No,No,No,0,0,0,0,1,0,0,No,1,2,servicio_público,gas_tanque,2054.34,191,2,001,0001330,E,FALSE
0101276005,3,100_mil,3,0,6,2,No,No,No,0,0,0,0,0,0,0,No,1,2,servicio_público,gas_tanque,3653.08,191,2,001,0001330,E,FALSE
0101276006,1,100_mil,5,1,6,2,Si,Si,Si,0,0,1,1,2,1,1,No,1,5,servicio_público,gas_tanque,36576.31,191,2,001,0001330,C,FALSE
0101283201,1,100_mil,4,2,4,3,Si,Si,No,0,0,0,0,1,1,0,No,0,6,servicio_público,gas_tanque,37702.26,181,3,002,0001340,C,FALSE
0101283202,1,100_mil,2,1,4,3,Si,Si,No,0,0,1,1,1,1,1,No,0,7,servicio_público,gas_tanque,13077.33,181,3,002,0001340,E,FALSE
0101283203,1,100_mil,3,3,3,3,Si,Si,No,0,0,0,0,1,0,0,No,6,1,servicio_público,gas_tanque,46169.88,181,3,002,0001340,C,FALSE
0101283204,1,100_mil,5,3,6,3,Si,Si,No,0,0,1,0,2,0,0,No,0,6,servicio_público,gas_tanque,31968.8,181,3,002,0001340,C,FALSE
0101283205,1,100_mil,2,2,7,3,Si,Si,No,1,1,1,0,0,1,1,No,4,5,servicio_público,gas_tanque,45543.48,181,3,002,0001340,C,FALSE
0101283206,1,100_mil,1,0,9,3,Si,No,Si,1,1,1,2,0,3,1,Si,0,14,servicio_público,gas_tanque,17879.69,181,3,002,0001340,D,FALSE
0101284301,1,100_mil,2,1,1,3,Si,Si,No,0,0,0,0,1,1,0,No,6,0,servicio_público,gas_tanque,12497.26,185,3,002,0001350,E,FALSE
0101284302,1,100_mil,1,1,5,3,Si,No,No,0,0,1,0,1,0,1,No,5,3,servicio_público,gas_tanque,43352.18,185,3,002,0001350,C,FALSE
0101284303,1,100_mil,3,3,6,3,Si,No,No,0,0,1,0,1,0,0,Si,2,4,servicio_público,gas_tanque,11396.72,185,3,002,0001350,E,FALSE
0101284304,1,100_mil,6,3,10,3,Si,Si,Si,1,0,1,1,2,0,1,Si,7,5,servicio_público,gas_tanque,119366.95,185,3,002,0001350,AB,FALSE
0101284305,1,100_mil,3,2,9,3,No,Si,Si,0,1,1,0,0,3,1,Si,0,10,servicio_público,gas_tanque,24044.45,185,3,002,0001350,D,FALSE
0101284306,1,100_mil,4,2,8,2,Si,No,No,0,0,0,0,1,1,0,No,3,1,servicio_público,gas_tanque,34139.69,185,3,002,0001350,C,FALSE
0101286801,1,100_mil,8,4,1,3,Si,Si,Si,2,0,2,1,1,2,1,Si,0,7,servicio_público,gas_tanque,177072.61,184,3,002,0001360,AB,FALSE
0101286802,1,100_mil,3,1,6,3,Si,Si,Si,0,0,1,0,0,2,1,No,0,7,servicio_público,gas_tanque,35821.08,184,3,002,0001360,C,FALSE
0101286803,1,100_mil,2,2,6,3,Si,Si,Si,0,0,1,0,2,0,1,Si,7,2,servicio_público,gas_tanque,58242.8,184,3,002,0001360,C,FALSE
0101286804,1,100_mil,5,3,6,3,Si,Si,No,1,0,1,0,2,2,1,No,2,6,servicio_público,gas_tanque,65945.29,184,3,002,0001360,AB,FALSE
0101286805,1,100_mil,2,1,3,3,Si,Si,No,0,0,1,0,2,0,1,No,3,4,servicio_público,gas_tanque,21210.42,184,3,002,0001360,D,FALSE
0101286806,1,100_mil,4,2,4,3,Si,No,No,0,0,0,1,3,0,1,Si,6,1,servicio_público,gas_tanque,39084.27,184,3,002,0001360,C,FALSE
0101289401,1,100_mil,6,3,5,3,Si,Si,No,0,0,1,1,1,0,0,No,0,15,servicio_público,gas_tanque,63260.46,181,3,002,0001370,AB,FALSE
0101289401,2,100_mil,4,1,6,3,Si,No,No,0,0,0,0,1,0,0,No,0,15,servicio_público,gas_tanque,31157.47,181,3,002,0001370,C,FALSE
0101289402,1,100_mil,4,2,6,3,Si,Si,Si,1,0,1,1,5,0,1,Si,0,11,servicio_público,gas_tanque,22535.43,181,3,002,0001370,D,FALSE
0101289403,1,100_mil,5,2,4,3,Si,No,No,0,1,1,0,1,1,0,No,0,9,servicio_público,gas_tanque,41586.2,181,3,002,0001370,C,FALSE
0101289404,1,100_mil,3,3,4,3,Si,Si,Si,0,0,1,0,2,0,0,No,0,9,servicio_público,gas_tanque,25343.09,181,3,002,0001370,D,FALSE
0101289405,1,100_mil,5,4,8,3,Si,No,Si,0,0,1,2,1,0,0,No,8,2,servicio_público,gas_tanque,91052,181,3,002,0001370,AB,FALSE
0101289406,1,100_mil,3,2,6,3,Si,No,No,0,0,1,0,0,1,1,No,2,3,servicio_público,gas_tanque,34069.95,181,3,002,0001370,C,FALSE
0101293701,1,100_mil,6,3,6,3,Si,Si,No,0,0,0,0,1,1,0,No,1,8,servicio_público,gas_tanque,74837.52,180,3,002,0001380,AB,FALSE
0101293702,1,100_mil,2,2,6,2,Si,Si,Si,0,0,1,1,0,2,1,No,1,5,servicio_público,gas_tanque,64437.08,180,3,002,0001380,AB,FALSE
0101293703,1,100_mil,3,1,4,3,Si,No,No,0,0,0,0,0,1,0,No,0,5,servicio_público,gas_tanque,29567.21,180,3,002,0001380,D,FALSE
0101293704,1,100_mil,1,0,6,3,Si,Si,Si,0,1,1,1,0,3,1,Si,14,0,servicio_público,gas_tanque,17019.88,180,3,002,0001380,D,FALSE
0101293705,1,100_mil,2,2,10,3,Si,No,No,0,0,0,0,0,0,0,No,0,5,servicio_público,gas_tanque,42227.53,180,3,002,0001380,C,FALSE
0101296901,1,100_mil,4,1,6,2,Si,No,No,0,0,1,0,2,1,0,No,3,1,servicio_público,gas_tanque,13177.13,180,2,001,0001390,E,FALSE
0101296902,1,100_mil,5,1,6,3,Si,No,No,0,0,1,1,0,2,1,No,2,4,servicio_público,gas_tanque,38558.95,180,2,001,0001390,C,FALSE
0101296903,1,100_mil,3,1,4,2,No,No,No,0,0,0,0,2,0,0,No,3,4,servicio_público,gas_tanque,23055.36,180,2,001,0001390,D,FALSE
0101296904,1,100_mil,5,2,6,2,Si,Si,No,0,0,1,0,1,0,0,No,0,2,servicio_público,gas_tanque,18623.57,180,2,001,0001390,D,FALSE
0101296905,1,100_mil,3,2,6,2,Si,No,No,0,1,2,1,1,2,1,No,1,6,servicio_público,gas_tanque,17918.62,180,2,001,0001390,D,FALSE
0101298501,1,100_mil,1,1,8,2,Si,No,Si,0,0,1,0,1,0,0,No,3,1,servicio_público,electricidad,18523.92,187,3,002,0001400,D,FALSE
0101298502,1,100_mil,5,4,4,3,Si,No,Si,1,0,1,0,2,1,1,Si,8,0,servicio_público,gas_tanque,92688.55,187,3,002,0001400,AB,FALSE
0101298503,1,100_mil,4,1,8,3,Si,No,No,0,0,1,0,0,2,1,No,0,7,servicio_público,gas_tanque,25666.88,187,3,002,0001400,D,FALSE
0101298504,1,100_mil,2,1,6,3,Si,No,No,0,0,1,0,1,1,0,No,7,0,servicio_público,gas_tanque,15654.93,187,3,002,0001400,D,FALSE
0101298505,1,100_mil,1,1,8,3,Si,No,No,0,0,0,1,0,0,0,No,3,1,servicio_público,gas_tanque,22987.69,187,3,002,0001400,D,FALSE
0101298506,1,100_mil,5,2,1,3,Si,Si,No,0,0,1,0,2,1,1,No,4,3,servicio_público,gas_tanque,49434.89,187,3,002,0001400,C,FALSE
0101304601,1,100_mil,2,1,4,3,Si,No,Si,0,0,1,1,2,2,1,Si,1,6,servicio_público,gas_tanque,16387.57,204,4,003,0001410,D,FALSE
0101304602,1,100_mil,4,1,10,3,Si,Si,No,1,0,1,0,1,1,1,No,3,4,servicio_público,gas_tanque,65023.73,204,4,003,0001410,AB,FALSE
0101304604,1,100_mil,5,3,6,3,Si,No,Si,4,1,1,2,0,1,0,Si,2,6,servicio_público,gas_tanque,207358.23,204,4,003,0001410,AB,FALSE
0101304605,1,100_mil,4,1,10,3,Si,No,Si,1,0,1,1,2,0,1,No,0,10,servicio_público,gas_tubo,26473.72,204,4,003,0001410,D,FALSE
0101304606,1,100_mil,3,2,7,2,Si,No,No,0,0,0,0,0,1,0,No,0,10,servicio_público,gas_tanque,24084,204,4,003,0001410,D,FALSE
0101310001,1,100_mil,3,2,11,3,Si,Si,Si,2,0,1,1,0,1,1,Si,0,9,servicio_público,gas_tanque,121157.32,224,4,003,0001420,AB,FALSE
0101310002,1,100_mil,3,3,11,3,Si,Si,Si,3,1,1,2,0,2,0,Si,0,9,servicio_público,gas_tubo,111739.08,224,4,003,0001420,AB,FALSE
0101310003,1,100_mil,3,2,4,3,Si,No,Si,0,0,1,0,1,2,0,Si,0,7,servicio_público,gas_tubo,35475.98,224,4,003,0001420,C,FALSE
0101310005,1,100_mil,5,2,10,3,Si,Si,Si,0,0,2,1,0,2,1,Si,0,11,servicio_público,gas_tanque,100879.18,224,4,003,0001420,AB,FALSE
0101312201,1,100_mil,4,2,10,3,Si,Si,Si,1,1,1,2,0,3,1,No,0,15,servicio_público,gas_tanque,109805.97,211,4,003,0001430,AB,FALSE
0101312202,1,100_mil,5,5,8,3,Si,Si,Si,1,1,1,3,0,1,1,Si,0,13,servicio_público,gas_tubo,101073.21,211,4,003,0001430,AB,FALSE
0101312203,1,100_mil,4,2,8,3,Si,No,Si,1,0,1,0,0,2,0,Si,0,7,servicio_público,gas_tanque,32186.17,211,4,003,0001430,C,FALSE
0101312204,1,100_mil,2,1,6,3,Si,Si,Si,2,1,1,2,0,2,1,Si,0,8,servicio_público,gas_tanque,21389.42,211,4,003,0001430,D,FALSE
0101312205,1,100_mil,4,2,6,3,Si,Si,Si,1,1,1,1,0,2,1,Si,0,9,servicio_público,gas_tanque,98528.05,211,4,003,0001430,AB,FALSE
0101312206,1,100_mil,4,2,11,3,Si,Si,Si,2,0,1,3,1,4,1,Si,0,20,servicio_público,gas_tubo,303546.05,211,4,003,0001430,AB,FALSE
0101315301,1,100_mil,3,1,10,3,Si,Si,No,2,0,1,0,2,1,1,Si,0,8,servicio_público,gas_tanque,86907.42,235,4,003,0001440,AB,FALSE
0101315302,1,100_mil,3,3,4,3,Si,No,Si,0,1,2,1,3,0,1,No,0,9,servicio_público,gas_tubo,63574.31,235,4,003,0001440,AB,FALSE
0101315303,1,100_mil,4,3,7,3,Si,No,Si,0,0,1,1,1,0,0,Si,3,4,servicio_público,gas_tanque,22010.85,235,4,003,0001440,D,FALSE
0101315304,1,100_mil,6,3,6,3,Si,Si,No,1,0,1,0,1,1,0,Si,0,10,servicio_público,gas_tanque,78325.13,235,4,003,0001440,AB,FALSE
0101315305,1,100_mil,3,2,10,3,Si,Si,Si,2,0,1,2,1,3,1,Si,1,10,servicio_público,gas_tanque,103529.38,235,4,003,0001440,AB,FALSE
0101315306,1,100_mil,1,1,3,3,Si,Si,Si,0,0,1,1,0,1,1,Si,0,10,servicio_público,gas_tanque,16483.44,235,4,003,0001440,D,FALSE
0101318801,1,100_mil,6,1,10,3,Si,No,Si,1,2,1,9,0,3,1,No,0,25,servicio_público,gas_tubo,179564.69,205,4,003,0001450,AB,FALSE
0101318802,1,100_mil,2,2,9,3,Si,No,No,0,0,1,0,1,2,0,No,1,7,servicio_público,gas_tanque,49848.44,205,4,003,0001450,C,FALSE
0101318803,1,100_mil,4,3,4,3,Si,Si,Si,0,0,1,1,3,0,1,Si,12,0,servicio_público,gas_tubo,48235.33,205,4,003,0001450,C,FALSE
0101318804,1,100_mil,2,0,3,2,Si,Si,No,0,0,1,0,0,1,0,Si,1,5,servicio_público,gas_tubo,32828.98,205,4,003,0001450,C,FALSE
0101318805,1,100_mil,3,2,6,3,Si,Si,Si,1,1,1,1,2,1,2,Si,0,25,servicio_público,gas_tubo,77394.96,205,4,003,0001450,AB,FALSE
0101318806,1,100_mil,3,1,8,3,Si,Si,Si,2,0,0,1,2,1,1,Si,0,10,servicio_público,gas_tanque,29429.5,205,4,003,0001450,D,FALSE
0101327401,1,100_mil,6,4,5,3,Si,Si,No,0,0,1,0,0,2,1,No,0,10,servicio_público,gas_tanque,84392.6,192,3,002,0001460,AB,FALSE
0101327402,1,100_mil,3,2,4,3,Si,Si,Si,1,0,1,1,4,0,0,Si,9,0,servicio_público,gas_tanque,37009.14,192,3,002,0001460,C,FALSE
0101327403,1,100_mil,5,1,8,3,Si,Si,No,0,0,1,0,1,2,1,No,0,10,servicio_público,gas_tanque,36701.32,192,3,002,0001460,C,FALSE
0101327404,1,100_mil,6,1,8,2,Si,Si,Si,2,0,2,3,0,3,1,Si,0,12,servicio_público,gas_tanque,72239.8,192,3,002,0001460,AB,FALSE
0101327405,1,100_mil,6,2,8,3,Si,No,No,1,0,1,1,3,1,1,No,0,21,servicio_público,gas_tanque,78646.68,192,3,002,0001460,AB,FALSE
0101327406,1,100_mil,3,2,8,3,Si,No,No,1,1,1,0,0,1,1,No,3,7,servicio_público,gas_tanque,54442.55,192,3,002,0001460,C,FALSE
0101337701,1,100_mil,6,4,6,3,Si,Si,Si,1,0,1,1,2,1,0,Si,5,3,servicio_público,gas_tanque,70886.01,172,3,002,0001470,AB,FALSE
0101337702,1,100_mil,4,3,4,3,Si,No,No,0,0,1,0,1,2,0,No,6,0,servicio_público,gas_tanque,45620.72,172,3,002,0001470,C,FALSE
0101337703,1,100_mil,4,1,6,3,Si,Si,Si,1,0,1,1,1,1,1,No,5,0,servicio_público,gas_tanque,25430.33,172,3,002,0001470,D,FALSE
0101337704,1,100_mil,5,1,8,3,Si,Si,No,0,0,1,0,1,1,0,No,5,0,servicio_público,gas_tanque,27078.67,172,3,002,0001470,D,FALSE
0101337705,1,100_mil,4,2,4,3,Si,No,No,1,0,0,0,1,0,0,No,2,1,servicio_público,gas_tanque,17497.63,172,3,002,0001470,D,FALSE
0101337706,1,100_mil,5,3,10,3,No,Si,Si,0,0,1,1,3,1,0,Si,0,9,servicio_público,gas_tanque,93465.2,172,3,002,0001470,AB,FALSE
0101352901,1,100_mil,5,2,6,2,Si,No,No,0,0,1,0,0,2,1,No,0,4,servicio_público,gas_tanque,36393.22,205,2,001,0001480,C,FALSE
0101352902,1,100_mil,3,2,6,3,Si,No,No,0,0,0,1,0,1,0,No,0,6,servicio_público,gas_tanque,16367.16,205,2,001,0001480,D,FALSE
0101352903,1,100_mil,3,3,5,3,Si,Si,No,0,0,1,0,2,0,0,No,0,6,servicio_público,gas_tanque,20396.55,205,2,001,0001480,D,FALSE
0101352904,1,100_mil,2,1,10,3,Si,Si,Si,1,0,1,1,0,2,1,Si,0,5,servicio_público,gas_tanque,37307.24,205,2,001,0001480,C,FALSE
0101352905,1,100_mil,6,1,4,3,Si,Si,No,0,0,1,0,0,2,1,Si,7,0,servicio_público,gas_tanque,19886.72,205,2,001,0001480,D,FALSE
0101352906,1,100_mil,5,1,8,3,Si,Si,Si,1,0,1,1,3,0,0,No,1,7,servicio_público,gas_tanque,47907.67,205,2,001,0001480,C,FALSE
0101355501,1,100_mil,4,2,10,3,Si,Si,Si,1,0,0,0,1,2,0,No,13,0,servicio_público,gas_tanque,26550.27,196,3,002,0001490,D,FALSE
0101355502,1,100_mil,5,2,5,2,Si,Si,No,1,0,1,1,1,1,1,No,5,1,servicio_público,gas_tanque,51284.57,196,3,002,0001490,C,FALSE
0101355503,1,100_mil,9,5,3,2,Si,Si,No,0,0,1,2,1,2,0,No,5,0,servicio_público,gas_tanque,58484.47,196,3,002,0001490,C,FALSE
0101355504,1,100_mil,1,1,5,2,Si,No,No,0,0,1,1,1,0,1,No,0,2,servicio_público,electricidad,11151.32,196,3,002,0001490,E,FALSE
0101355505,1,100_mil,5,3,4,3,Si,Si,No,0,0,0,1,1,0,1,No,3,4,servicio_público,gas_tanque,31880.64,196,3,002,0001490,C,FALSE
0101372601,1,100_mil,4,0,3,2,No,No,No,0,0,0,0,0,1,0,Si,4,0,servicio_público,gas_tanque,13364.76,189,2,001,0001500,E,FALSE
0101372602,1,100_mil,3,2,7,2,Si,No,No,1,0,1,0,1,1,0,No,4,1,servicio_público,gas_tanque,38555.21,189,2,001,0001500,C,FALSE
0101372603,1,100_mil,4,2,6,2,No,No,No,1,0,1,1,1,1,0,Si,2,4,servicio_público,gas_tanque,26605.26,189,2,001,0001500,D,FALSE
0101372604,1,100_mil,4,1,8,3,Si,Si,Si,0,0,1,1,0,2,0,No,0,4,servicio_público,gas_tanque,19486.23,189,2,001,0001500,D,FALSE
0101372605,1,100_mil,2,1,8,3,Si,No,No,0,0,1,0,0,1,0,No,6,2,servicio_público,gas_tanque,21644.56,189,2,001,0001500,D,FALSE
0101372605,2,100_mil,2,1,4,3,Si,No,No,1,0,0,0,2,0,0,No,6,2,servicio_público,gas_tanque,11803.27,189,2,001,0001500,E,FALSE
0101372605,3,100_mil,4,1,6,3,Si,No,No,0,0,0,0,1,0,0,No,6,2,servicio_público,gas_tanque,20336.06,189,2,001,0001500,D,FALSE
0101372606,1,100_mil,5,4,4,2,Si,No,No,0,0,0,0,1,1,0,No,0,7,servicio_público,gas_tanque,41690.98,189,2,001,0001500,C,FALSE
0101383001,1,100_mil,2,1,10,3,Si,Si,Si,1,0,1,0,0,1,1,Si,0,10,servicio_público,gas_tanque,33319.68,158,3,002,0001510,C,FALSE
0101383002,1,100_mil,3,3,8,3,Si,Si,Si,1,0,1,1,1,2,1,Si,1,10,servicio_público,gas_tanque,66235.5,158,3,002,0001510,AB,FALSE
0101383003,1,100_mil,1,0,6,3,Si,No,No,0,0,1,0,1,1,1,No,0,8,servicio_público,gas_tanque,12197.66,158,3,002,0001510,E,FALSE
0101383004,1,100_mil,3,2,6,3,Si,Si,No,0,0,1,1,1,0,1,No,1,4,servicio_público,gas_tanque,45018.3,158,3,002,0001510,C,FALSE
0101383005,1,100_mil,7,3,6,3,Si,No,No,0,0,1,0,2,0,1,No,0,7,servicio_público,gas_tanque,37803.26,158,3,002,0001510,C,FALSE
0101383006,1,100_mil,3,1,10,3,Si,Si,Si,1,0,1,0,1,1,1,No,0,9,servicio_público,gas_tanque,36475.69,158,3,002,0001510,C,FALSE
0101394201,1,100_mil,2,2,8,3,Si,Si,Si,1,0,1,0,0,1,1,No,0,6,servicio_público,gas_tanque,56340.72,168,2,001,0001520,C,FALSE
0101394202,1,100_mil,5,3,8,2,Si,Si,Si,0,1,1,1,2,0,1,Si,7,0,servicio_público,gas_tanque,91210.25,168,2,001,0001520,AB,FALSE
0101394203,1,100_mil,8,1,6,3,Si,No,Si,0,0,0,1,0,2,0,Si,5,0,servicio_público,gas_tanque,32207.55,168,2,001,0001520,C,FALSE
0101394204,1,100_mil,2,1,3,2,Si,Si,No,0,0,0,0,1,0,0,No,5,0,servicio_público,gas_tanque,7072.75,168,2,001,0001520,E,FALSE
0101394205,1,100_mil,5,1,6,3,Si,No,Si,1,0,1,1,0,1,0,No,3,3,servicio_público,gas_tanque,27265.27,168,2,001,0001520,D,FALSE
0101394206,1,100_mil,4,2,6,2,Si,Si,No,0,0,1,0,2,0,0,No,0,10,servicio_público,gas_tanque,27244.47,168,2,001,0001520,D,FALSE
0101395301,1,100_mil,5,1,8,2,Si,Si,No,0,0,1,0,1,1,1,No,0,8,servicio_público,gas_tanque,44266.04,160,2,001,0001530,C,FALSE
0101395302,1,100_mil,2,1,3,2,No,No,No,0,0,1,0,0,1,1,Si,5,0,servicio_público,gas_tanque,18437.12,160,2,001,0001530,D,FALSE
0101395303,1,100_mil,5,1,6,3,Si,Si,No,1,0,1,0,2,2,1,No,8,2,servicio_público,gas_tanque,81474.9,160,2,001,0001530,AB,FALSE
0101395306,1,100_mil,3,0,8,2,Si,Si,Si,1,0,1,1,1,1,1,No,0,6,servicio_público,gas_tanque,17793.15,160,2,001,0001530,D,FALSE
0101399801,1,100_mil,5,3,6,3,Si,Si,No,0,0,1,0,2,0,0,No,0,6,servicio_público,gas_tanque,32825.67,167,2,001,0001540,C,FALSE
0101399802,1,100_mil,2,1,6,2,Si,Si,No,0,0,1,0,2,0,1,No,0,6,servicio_público,gas_tanque,18479.96,167,2,001,0001540,D,FALSE
0101399803,1,100_mil,4,1,6,3,Si,Si,Si,1,0,1,1,0,1,1,Si,0,6,servicio_público,gas_tanque,45009.83,167,2,001,0001540,C,FALSE
0101399804,1,100_mil,4,2,7,3,Si,No,No,1,0,1,0,1,1,1,No,3,6,servicio_público,gas_tanque,87568.92,167,2,001,0001540,AB,FALSE
0101399805,1,100_mil,4,2,3,2,Si,Si,No,0,0,0,0,1,0,0,No,4,1,servicio_público,gas_tanque,19952.14,167,2,001,0001540,D,FALSE
0101399806,1,100_mil,4,1,4,2,Si,Si,No,0,0,0,0,0,1,0,No,0,7,servicio_público,gas_tanque,23572.55,167,2,001,0001540,D,FALSE
0101404401,1,100_mil,5,1,9,3,Si,Si,Si,0,0,1,1,1,1,1,No,4,4,servicio_público,gas_tanque,126530.13,174,3,002,0001550,AB,FALSE
0101404402,1,100_mil,4,2,6,3,Si,Si,No,1,0,1,0,1,1,1,No,0,22,servicio_público,gas_tanque,29309.95,174,3,002,0001550,D,FALSE
0101404403,1,100_mil,3,2,6,2,Si,Si,No,1,0,1,0,1,0,1,No,6,4,servicio_público,gas_tanque,31819.46,174,3,002,0001550,C,FALSE
0101404404,1,100_mil,4,3,8,2,Si,Si,Si,1,0,1,1,1,1,0,Si,0,8,servicio_público,gas_tanque,38492.96,174,3,002,0001550,C,FALSE
0101404405,1,100_mil,1,1,6,3,Si,Si,No,0,0,0,0,1,0,0,No,3,3,servicio_público,otro,14086.95,174,3,002,0001550,E,FALSE
0101404406,1,100_mil,3,2,6,3,Si,Si,No,1,0,1,0,1,1,1,No,0,6,servicio_público,gas_tanque,33718.43,174,3,002,0001550,C,FALSE
0101408701,1,100_mil,6,3,4,2,Si,Si,No,0,0,1,0,0,1,0,No,1,0,no_tiene,gas_tanque,38305.48,191,4,003,0001560,C,FALSE
0101408702,1,100_mil,2,2,8,3,Si,Si,Si,1,0,2,1,0,2,1,Si,2,6,servicio_público,gas_tanque,67280.61,191,4,003,0001560,AB,FALSE
0101408703,1,100_mil,4,2,10,3,Si,Si,Si,1,0,1,1,1,1,0,Si,1,10,servicio_público,gas_tanque,82463.06,191,4,003,0001560,AB,FALSE
0101408704,1,100_mil,5,4,1,2,Si,Si,No,0,0,1,0,1,0,1,No,0,8,servicio_público,gas_tanque,36599.98,191,4,003,0001560,C,FALSE
0101408705,1,100_mil,5,3,4,3,Si,No,No,0,0,1,0,1,1,0,No,1,5,servicio_público,gas_tanque,25291.03,191,4,003,0001560,D,FALSE
0101408706,1,100_mil,3,2,10,3,Si,Si,Si,1,0,1,1,2,1,1,Si,0,9,servicio_público,gas_tubo,51910.16,191,4,003,0001560,C,FALSE
0101455901,1,100_mil,2,1,4,2,No,No,No,0,0,1,0,1,0,0,No,13,2,servicio_público,gas_tanque,7318.64,200,2,001,0001570,E,FALSE
0101455902,1,100_mil,5,3,1,2,Si,No,No,0,0,0,0,0,1,0,No,0,3,servicio_público,gas_tanque,32925.95,200,2,001,0001570,C,FALSE
0101455903,1,100_mil,2,1,3,2,Si,Si,No,0,0,0,0,0,1,0,No,0,5,servicio_público,gas_tanque,21382.88,200,2,001,0001570,D,FALSE
0101455904,1,100_mil,3,3,7,2,Si,Si,Si,0,1,1,0,2,0,1,No,0,5,servicio_público,gas_tanque,59176.37,200,2,001,0001570,C,FALSE
0101455904,2,100_mil,5,1,6,2,Si,Si,No,0,0,0,0,1,0,0,No,0,5,servicio_público,gas_tanque,19737.09,200,2,001,0001570,D,FALSE
0101455905,1,100_mil,5,3,9,3,Si,No,No,0,0,1,1,0,1,1,No,0,10,servicio_público,gas_tanque,23874.53,200,2,001,0001570,D,FALSE
0101455906,1,100_mil,5,2,4,2,Si,Si,No,0,0,0,0,0,1,0,No,2,0,servicio_público,gas_tanque,20472.47,200,2,001,0001570,D,FALSE
0101457501,1,100_mil,4,2,10,3,Si,No,No,1,0,2,3,1,0,0,No,1,3,servicio_público,gas_tanque,38231.72,179,2,001,0001580,C,FALSE
0101457503,1,100_mil,10,6,8,3,Si,Si,Si,2,0,1,1,3,0,0,Si,0,5,servicio_público,gas_tanque,112530.86,179,2,001,0001580,AB,FALSE
0101457504,1,100_mil,2,1,6,3,Si,No,No,0,0,0,0,1,0,0,No,2,3,servicio_público,gas_tanque,13228.72,179,2,001,0001580,E,FALSE
0101457505,1,100_mil,5,5,3,2,Si,Si,No,1,0,1,0,3,1,1,Si,0,8,servicio_público,gas_tanque,87511.75,179,2,001,0001580,AB,FALSE
0101457506,1,100_mil,3,2,4,3,Si,Si,No,0,0,1,0,1,0,0,No,0,3,servicio_público,gas_tanque,35192.86,179,2,001,0001580,C,FALSE
0101463601,1,100_mil,6,3,6,2,Si,No,Si,0,0,1,1,0,1,1,No,0,10,servicio_público,gas_tanque,39564.58,223,4,003,0001590,C,FALSE
